,per_unit_pv_generation,per_unit_wind_generation,residential_demand,commercial_demand,commercial_dummy,industrial_demand,temperature,wind_speed,GHI
7738,0.052,0.14141584158415843,263.5875700231965,0.0,0.0,0.0,8.88,6.49,8.88
7739,0.096,0.13478217821782176,266.0318091592334,0.0,0.0,0.0,8.91,6.39,8.91
7740,0.056,0.14672277227722774,265.57993301643666,0.0,0.0,0.0,9.06,6.57,9.06
7741,0.08,0.158,266.19612775661403,0.0,0.0,0.0,9.21,6.74,9.21
7742,0.043,0.16994059405940592,269.1333226847927,0.0,0.0,0.0,9.36,6.92,9.36
7743,0.03,0.19900990099009902,280.8410227481623,0.0,0.0,0.0,9.29,7.25,9.29
7744,0.0,0.23037623762376236,308.0562904393284,0.0,0.0,0.0,9.23,7.58,9.23
7745,0.0,0.26079207920792086,302.8597147971662,0.0,0.0,0.0,9.17,7.9,9.17
7746,0.0,0.20376237623762375,295.2189000189671,0.0,0.0,0.0,9.07,7.3,9.07
7747,0.0,0.1546831683168317,284.2300938191377,0.0,0.0,0.0,8.98,6.69,8.98
7748,0.0,0.11421782178217822,270.6121900612183,0.0,0.0,0.0,8.89,6.08,8.89
7749,0.0,0.09504950495049504,257.07644560198924,0.0,0.0,0.0,8.87,5.72,8.87
7750,0.0,0.07772277227722772,239.86407252636866,0.0,0.0,0.0,8.85,5.37,8.85
7751,0.0,0.059900990099009885,227.54017772282177,0.0,0.0,0.0,8.82,5.01,8.82
7752,0.0,0.06386138613861385,220.92635417825161,0.0,0.0,0.0,8.67,5.09,8.67
7753,0.0,0.0683168316831683,218.420495568197,0.0,0.0,0.0,8.51,5.18,8.51
7754,0.0,0.07277227722772275,217.57836275662132,0.0,0.0,0.0,8.36,5.27,8.36
7755,0.0,0.0698019801980198,220.4333983861097,0.0,0.0,0.0,8.3,5.21,8.3
7756,0.0,0.06683168316831685,232.46973564424053,0.0,0.0,0.0,8.25,5.15,8.25
7757,0.0,0.06386138613861385,264.75834002953354,0.0,0.0,0.0,8.2,5.09,8.2
7758,0.0,0.055108910891089116,309.1449011469751,0.0,0.0,0.0,8.18,4.86,8.18
7759,0.0,0.048356435643564344,329.2944691507743,0.0,0.0,0.0,8.16,4.64,8.16
7760,0.035,0.0412970297029703,338.5579300781071,0.0,0.0,0.0,8.15,4.41,8.15
7761,0.066,0.02664356435643564,344.4939394084822,0.0,0.0,0.0,8.18,3.89,8.18
7762,0.099,0.016861386138613862,349.1975592585027,0.0,0.0,0.0,8.2,3.37,8.2
