,per_unit_pv_generation,per_unit_wind_generation,residential_demand,commercial_demand,commercial_dummy,industrial_demand,temperature,wind_speed,GHI
2988,0.13,0.020247524752475245,47.21366258537525,0.0,0.0,0.0,25.95,3.55,25.95
2989,0.325,0.010653465346534654,46.765913969250825,0.0,0.0,0.0,26.03,3.04,26.03
2990,0.458,0.005346534653465347,46.00696418730943,0.0,0.0,0.0,26.1,2.54,26.1
2991,0.568,0.006633663366336633,45.69258749939229,0.0,0.0,0.0,25.95,2.67,25.95
2992,0.607,0.00792079207920792,46.38167579512987,0.0,0.0,0.0,25.81,2.8,25.81
2993,0.631,0.009306930693069307,45.47030095238017,0.0,0.0,0.0,25.66,2.94,25.66
2994,0.561,0.008415841584158416,44.606558941133045,0.0,0.0,0.0,25.54,2.85,25.54
2995,0.457,0.007425742574257425,43.5808653027771,0.0,0.0,0.0,25.42,2.75,25.42
2996,0.333,0.006534653465346536,43.088659377250245,0.0,0.0,0.0,25.31,2.66,25.31
2997,0.033,0.01629702970297029,41.16111746244511,0.0,0.0,0.0,25.06,3.34,25.06
2998,0.03,0.02901980198019801,38.90014572712179,0.0,0.0,0.0,24.82,4.01,24.82
2999,0.007,0.0498910891089109,36.07710658006781,0.0,0.0,0.0,24.57,4.69,24.57
3000,0.0,0.035465346534653455,34.130511532661636,0.0,0.0,0.0,24.49,4.22,24.49
3001,0.0,0.024009900990099007,33.02542984180136,0.0,0.0,0.0,24.4,3.75,24.4
3002,0.0,0.015168316831683163,32.34586811236429,0.0,0.0,0.0,24.32,3.28,24.32
3003,0.0,0.0054455445544554434,32.18074096315528,0.0,0.0,0.0,24.34,2.55,24.34
3004,0.0,0.0,32.206145139956675,0.0,0.0,0.0,24.36,1.82,24.36
3005,0.0,0.0,32.561803615176075,0.0,0.0,0.0,24.38,1.09,24.38
3006,0.0,0.0,34.53062731728346,0.0,0.0,0.0,24.43,1.03,24.43
3007,0.0,0.0,37.03928977642029,0.0,0.0,0.0,24.48,0.97,24.48
3008,0.0,0.0,38.725492011612275,0.0,0.0,0.0,24.54,0.91,24.54
3009,0.0,0.0,38.97635825752595,0.0,0.0,0.0,24.81,1.1,24.81
3010,0.0,0.0,38.363482492192524,0.0,0.0,0.0,25.09,1.29,25.09
3011,0.002,0.0,37.25840080133224,0.0,0.0,0.0,25.36,1.48,25.36
3012,0.101,0.0,36.26128686187785,0.0,0.0,0.0,25.33,1.74,25.33
3013,0.234,9.90099009900969e-05,35.56584752193993,0.0,0.0,0.0,25.3,2.01,25.3
3014,0.36,0.0027722772277227704,35.4610552926342,0.0,0.0,0.0,25.27,2.28,25.27
3015,0.509,0.0007920792079207928,36.073931057967634,0.0,0.0,0.0,25.12,2.08,25.12
3016,0.599,0.0,37.712500461657015,0.0,0.0,0.0,24.97,1.89,24.97
3017,0.61,0.0,38.54448725190239,0.0,0.0,0.0,24.82,1.7,24.82
3018,0.56,0.0038613861386138626,38.258690262886795,0.0,0.0,0.0,24.72,2.39,24.72
3019,0.489,0.011405940594059407,37.96336670757069,0.0,0.0,0.0,24.62,3.08,24.62
3020,0.3,0.024386138613861384,38.363482492192524,0.0,0.0,0.0,24.53,3.77,24.53
3021,0.025,0.01610891089108911,37.785537469961,0.0,0.0,0.0,24.48,3.33,24.48
3022,0.03,0.008811881188118813,35.71509706064806,0.0,0.0,0.0,24.43,2.89,24.43
3023,0.007,0.004554455445544554,33.536688899929246,0.0,0.0,0.0,24.38,2.46,24.38
3024,0.0,0.006237623762376237,31.8473111426371,0.0,0.0,0.0,24.46,2.63,24.46
3025,0.0,0.00792079207920792,30.866074813683582,0.0,0.0,0.0,24.54,2.8,24.54
3026,0.0,0.009702970297029703,30.367517843956385,0.0,0.0,0.0,24.62,2.98,24.62
3027,0.0,0.007029702970297029,30.078545332840623,0.0,0.0,0.0,24.66,2.71,24.66
3028,0.0,0.004356435643564356,30.119827120142872,0.0,0.0,0.0,24.7,2.44,24.7
3029,0.0,0.0016831683168316825,29.84990774162815,0.0,0.0,0.0,24.75,2.17,24.75
3030,0.0,0.0,30.951813910388253,0.0,0.0,0.0,24.76,1.95,24.76
3031,0.0,0.0,32.94286626719685,0.0,0.0,0.0,24.77,1.74,24.77
3032,0.0,0.0,34.90851444720408,0.0,0.0,0.0,24.78,1.53,24.78
3033,0.0,0.0,36.0199471822647,0.0,0.0,0.0,24.87,1.53,24.87
3034,0.0,0.0,36.59789220449622,0.0,0.0,0.0,24.97,1.53,24.97
3035,0.002,0.0,36.83288083990903,0.0,0.0,0.0,25.06,1.53,25.06
3036,0.095,0.0,36.22635611877595,0.0,0.0,0.0,24.77,1.43,24.77
3037,0.217,0.0,35.71509706064806,0.0,0.0,0.0,24.49,1.33,24.49
3038,0.39,0.0,35.3435609749278,0.0,0.0,0.0,24.2,1.23,24.2
3039,0.536,0.0,35.76908093635101,0.0,0.0,0.0,23.95,1.85,23.95
3040,0.619,0.004653465346534655,37.76965985946013,0.0,0.0,0.0,23.69,2.47,23.69
3041,0.614,0.01159405940594059,38.75089618841364,0.0,0.0,0.0,23.44,3.09,23.44
3042,0.552,0.014792079207920786,38.55401381820292,0.0,0.0,0.0,23.46,3.26,23.46
3043,0.47,0.017990099009900992,38.538136207702046,0.0,0.0,0.0,23.48,3.43,23.48
3044,0.327,0.021188118811881186,38.99223586802681,0.0,0.0,0.0,23.51,3.6,23.51
3045,0.096,0.020999999999999994,38.11261624627884,0.0,0.0,0.0,23.7,3.59,23.7
3046,0.03,0.02081188118811881,35.6992194501472,0.0,0.0,0.0,23.89,3.58,23.89
