,per_unit_pv_generation,per_unit_wind_generation,residential_demand,commercial_demand,industrial_demand
2500,0.0,0.0,3.0085518005597196,0.0,0.0
2501,0.002,0.0,3.148526902032105,0.0,0.0
2502,0.047,0.0,3.330190240247352,0.0,0.0
2503,0.176,0.0,3.6034459818173556,0.0,0.0
2504,0.344,0.0,3.848098115695177,0.0,0.0
2505,0.397,0.0021,3.8986108697047763,0.0,0.0
2506,0.427,0.0046,3.8642256817343856,0.0,0.0
2507,0.426,0.007000000000000002,3.7869350822257224,0.0,0.0
2508,0.434,0.005299999999999998,3.688039630098493,0.0,0.0
2509,0.473,0.003599999999999999,3.6247465407370667,0.0,0.0
2510,0.304,0.0018999999999999996,3.5940128771529123,0.0,0.0
2511,0.288,0.0012999999999999989,3.5979686952380026,0.0,0.0
2512,0.182,0.0006999999999999984,3.7032543150411437,0.0,0.0
2513,0.07,9.999999999999788e-05,3.748289782471389,0.0,0.0
2514,0.01,0.0054,3.7415953210966233,0.0,0.0
2515,0.0,0.01114,3.764113054811746,0.0,0.0
2516,0.0,0.021209999999999993,3.8048884104580494,0.0,0.0
2517,0.0,0.013040000000000003,3.6381354634865994,0.0,0.0
2518,0.0,0.007400000000000002,3.4220869373009615,0.0,0.0
2519,0.0,0.0031999999999999984,3.191128019871526,0.0,0.0
2520,0.0,0.0029000000000000002,3.0185934926218687,0.0,0.0
2521,0.0,0.0027,2.9270010892671126,0.0,0.0
2522,0.0,0.0025,2.878922684848337,0.0,0.0
2523,0.0,0.004399999999999999,2.853666307843537,0.0,0.0
2524,0.0,0.006299999999999999,2.860969356616009,0.0,0.0
2525,0.004,0.008100000000000001,2.882878502933426,0.0,0.0
2526,0.056,0.004100000000000001,2.94495441749944,0.0,0.0
2527,0.203,9.999999999999788e-05,3.1540041886114594,0.0,0.0
2528,0.365,0.0,3.3368847016221186,0.0,0.0
2529,0.373,0.0,3.4211740562044026,0.0,0.0
2530,0.324,0.0,3.43912738443673,0.0,0.0
2531,0.501,0.0,3.3986563224892796,0.0,0.0
2532,0.477,0.0,3.3426662819003257,0.0,0.0
2533,0.433,0.0,3.2900234719987544,0.0,0.0
2534,0.317,0.0,3.246509473062775,0.0,0.0
2535,0.202,0.0,3.262637039101984,0.0,0.0
2536,0.125,0.0,3.457993593765617,0.0,0.0
2537,0.055,0.0,3.5751466678240256,0.0,0.0
2538,0.009,0.0,3.573625199329761,0.0,0.0
2539,0.0,0.0,3.625355128134773,0.0,0.0
2540,0.0,0.0,3.68164946242258,0.0,0.0
2541,0.0,0.0,3.5383271302628114,0.0,0.0
2542,0.0,0.0,3.3183227859920845,0.0,0.0
2543,0.0,0.0,3.103187140903006,0.0,0.0
2544,0.0,0.0,2.9665592701180032,0.0,0.0
2545,0.0,0.0,2.896876013080665,0.0,0.0
2546,0.0,0.0,2.879835565944896,0.0,0.0
2547,0.0,0.0,2.8935287823932816,0.0,0.0
2548,0.0,0.0,2.9464758859937055,0.0,0.0
2549,0.004,0.0,3.023157898104664,0.0,0.0
2550,0.051,0.0,3.132095042294042,0.0,0.0
2551,0.151,0.0,3.323495778872586,0.0,0.0
2552,0.281,0.0,3.4707739291174433,0.0,0.0
2553,0.401,0.0,3.5559761647962858,0.0,0.0
2554,0.48,0.003500000000000001,3.523721032717867,0.0,0.0
2555,0.513,0.0094,3.4783812715887685,0.0,0.0
2556,0.56,0.012469999999999998,3.387701749330571,0.0,0.0
2557,0.46,0.01589,3.326843009559969,0.0,0.0
2558,0.419,0.019499999999999997,3.3183227859920845,0.0,0.0
2559,0.301,0.011709999999999996,3.405655077562899,0.0,0.0
2560,0.193,0.0069,3.633875351702657,0.0,0.0
2561,0.069,0.0027999999999999982,3.7294235731425025,0.0,0.0
2562,0.008,0.007799999999999998,3.7248591676597074,0.0,0.0
2563,0.0,0.015319999999999995,3.7650259359083056,0.0,0.0
2564,0.0,0.024819999999999995,3.8249717945823485,0.0,0.0
2565,0.0,0.018170000000000002,3.6500029177418667,0.0,0.0
2566,0.0,0.011709999999999996,3.3907446863191013,0.0,0.0
2567,0.0,0.007400000000000002,3.1655673491678735,0.0,0.0
2568,0.0,0.007400000000000002,3.032286709070254,0.0,0.0
2569,0.0,0.007400000000000002,2.9817739550606546,0.0,0.0
2570,0.0,0.0073,2.9769052558790063,0.0,0.0
2571,0.0,0.0077,3.021332135911546,0.0,0.0
2572,0.0,0.007999999999999998,3.192040900968086,0.0,0.0
2573,0.001,0.0084,3.568147912750407,0.0,0.0
2574,0.066,0.013800000000000003,4.057147886807195,0.0,0.0
2575,0.234,0.02064,4.372396158818915,0.0,0.0
2576,0.384,0.027479999999999997,4.454251163810374,0.0,0.0
2577,0.513,0.023869999999999995,4.460032744088582,0.0,0.0
2578,0.565,0.020449999999999996,4.465510030667937,0.0,0.0
2579,0.599,0.01703,4.39613106732945,0.0,0.0
2580,0.509,0.01551,4.372700452517768,0.0,0.0
2581,0.477,0.013989999999999999,4.316710411928813,0.0,0.0
2582,0.43,0.012469999999999998,4.27897799327104,0.0,0.0
2583,0.366,0.008100000000000001,4.285672454645805,0.0,0.0
2584,0.219,0.005,4.344096844825585,0.0,0.0
2585,0.07,0.0018000000000000017,4.2543302036639465,0.0,0.0
2586,0.01,0.0027999999999999982,4.214163435415348,0.0,0.0
2587,0.0,0.003700000000000001,4.19103711430252,0.0,0.0
2588,0.0,0.004700000000000002,4.239115518721296,0.0,0.0
2589,0.0,0.006600000000000002,3.9704241826340874,0.0,0.0
2590,0.0,0.008599999999999998,3.6840838120134047,0.0,0.0
2591,0.0,0.010949999999999996,3.3822244627512172,0.0,0.0
2592,0.0,0.01,3.168610286156403,0.0,0.0
2593,0.0,0.0096,3.1156631825559793,0.0,0.0
2594,0.0,0.009100000000000002,3.101969966107594,0.0,0.0
2595,0.0,0.01076,3.131790748595189,0.0,0.0
2596,0.0,0.013420000000000003,3.2729830248629868,0.0,0.0
2597,0.001,0.01589,3.616530610868035,0.0,0.0
2598,0.057,0.012469999999999998,4.093663130669557,0.0,0.0
2599,0.167,0.0094,4.383046438278771,0.0,0.0
2600,0.301,0.007599999999999998,4.448165289833315,0.0,0.0
2601,0.375,0.004399999999999999,4.405564171993893,0.0,0.0
2602,0.459,0.0012000000000000012,4.382437850881064,0.0,0.0
2603,0.46,0.0,4.309407363156342,0.0,0.0
2604,0.464,0.0,4.327969278786375,0.0,0.0
2605,0.472,0.0,4.326447810292111,0.0,0.0
2606,0.405,0.0,4.320970523712756,0.0,0.0
2607,0.338,0.0,4.322491992207022,0.0,0.0
2608,0.199,0.0,4.405564171993893,0.0,0.0
2609,0.079,0.0,4.269240594907744,0.0,0.0
2610,0.017,0.0,4.19408005129105,0.0,0.0
2611,0.0,0.0,4.190732820603667,0.0,0.0
2612,0.0,0.0077,4.223292246380939,0.0,0.0
2613,0.0,0.006699999999999999,3.967076951946704,0.0,0.0
2614,0.0,0.005600000000000001,3.6837795183145507,0.0,0.0
2615,0.0,0.0046,3.400786378381251,0.0,0.0
2616,0.0,0.005099999999999998,3.2209488023591213,0.0,0.0
2617,0.0,0.005600000000000001,3.152482720117194,0.0,0.0
2618,0.0,0.006099999999999999,3.132095042294042,0.0,0.0
2619,0.0,0.0042,3.162828705878196,0.0,0.0
2620,0.0,0.0023,3.2958050522769624,0.0,0.0
2621,0.002,0.00040000000000000034,3.6372225823900397,0.0,0.0
2622,0.073,0.0,4.105530584924824,0.0,0.0
2623,0.24,0.0,4.3918709555455075,0.0,0.0
2624,0.394,0.0,4.392479542943213,0.0,0.0
2625,0.518,0.0,4.317927586724226,0.0,0.0
2626,0.593,0.0006000000000000006,4.243375630505238,0.0,0.0
2627,0.588,0.003300000000000001,4.130178374531917,0.0,0.0
2628,0.593,0.0,4.113442221095003,0.0,0.0
2629,0.55,0.0,4.10005329834547,0.0,0.0
2630,0.414,0.0,4.112529339998443,0.0,0.0
2631,0.323,0.0,4.18495124032546,0.0,0.0
2632,0.22,0.0,4.285368160946954,0.0,0.0
2633,0.072,0.0,4.224205127477498,0.0,0.0
2634,0.015,0.0,4.195297226086462,0.0,0.0
2635,0.0,0.0,4.182821184433489,0.0,0.0
2636,0.0,0.0,4.191341408001374,0.0,0.0
2637,0.0,0.0,3.932083176578608,0.0,0.0
2638,0.0,0.0,3.6734335325535485,0.0,0.0
2639,0.0,0.003599999999999999,3.391353273716807,0.0,0.0
2640,0.0,0.0046,3.1953881316554678,0.0,0.0
2641,0.0,0.0056999999999999985,3.1086644274823603,0.0,0.0
2642,0.0,0.006800000000000001,3.0736706521142643,0.0,0.0
2643,0.0,0.005099999999999998,3.098927029119064,0.0,0.0
2644,0.0,0.0033999999999999985,3.2160801031774726,0.0,0.0
2645,0.005,0.0018000000000000017,3.5407614798536358,0.0,0.0
2646,0.069,0.00040000000000000034,4.033108684597807,0.0,0.0
2647,0.209,0.0,4.370266102926944,0.0,0.0
2648,0.328,0.0,4.485897708491088,0.0,0.0
2649,0.471,0.00020000000000000017,4.477681778622056,0.0,0.0
2650,0.497,0.0029000000000000002,4.448469583532168,0.0,0.0
2651,0.589,0.0056999999999999985,4.37604768320515,0.0,0.0
2652,0.508,0.0010000000000000009,4.368744634432679,0.0,0.0
2653,0.425,0.0,4.356877180177411,0.0,0.0
2654,0.309,0.0,4.34257537633132,0.0,0.0
2655,0.259,0.0,4.335880914956554,0.0,0.0
2656,0.172,0.0006000000000000006,4.407694227885864,0.0,0.0
2657,0.057,0.005099999999999998,4.309103069457489,0.0,0.0
2658,0.017,0.0056999999999999985,4.225118008574057,0.0,0.0
2659,0.0,0.006400000000000001,4.162129212911484,0.0,0.0
2660,0.0,0.007000000000000002,4.07388404024411,0.0,0.0
2661,0.0,0.007400000000000002,3.806105585253461,0.0,0.0
2662,0.0,0.007799999999999998,3.5830583039942048,0.0,0.0
2663,0.0,0.008100000000000001,3.332320296139323,0.0,0.0
2664,0.0,0.007200000000000002,3.153395601213753,0.0,0.0
2665,0.0,0.006299999999999999,3.048718568808317,0.0,0.0
2666,0.0,0.0054,3.009160387957426,0.0,0.0
2667,0.0,0.0048,2.9921199408216563,0.0,0.0
2668,0.0,0.0042,3.0350253523599315,0.0,0.0
2669,0.005,0.003599999999999999,3.118097532146803,0.0,0.0
2670,0.064,0.004100000000000001,3.3101068561230527,0.0,0.0
2671,0.182,0.004700000000000002,3.5787981922102623,0.0,0.0
2672,0.277,0.005200000000000001,3.7443339643863,0.0,0.0
2673,0.428,0.014939999999999995,3.8088442285431383,0.0,0.0
2674,0.501,0.028810000000000002,3.8173644521110224,0.0,0.0
2675,0.541,0.05131999999999999,3.778110564958984,0.0,0.0
2676,0.65,0.03272,3.715121769296412,0.0,0.0
2677,0.527,0.01988,3.6119662053852397,0.0,0.0
2678,0.425,0.0092,3.5687565001481127,0.0,0.0
2679,0.245,0.006400000000000001,3.609227562095564,0.0,0.0
2680,0.21,0.003500000000000001,3.754071362749596,0.0,0.0
2681,0.07,0.0006999999999999984,3.7930209562027817,0.0,0.0
2682,0.016,0.003999999999999999,3.7677645791979812,0.0,0.0
2683,0.0,0.007200000000000002,3.73824809040924,0.0,0.0
2684,0.0,0.010949999999999996,3.7735461594761897,0.0,0.0
2685,0.0,0.009900000000000003,3.632962470606098,0.0,0.0
2686,0.0,0.0094,3.438214503340171,0.0,0.0
2687,0.0,0.008799999999999999,3.214862928382061,0.0,0.0
2688,0.0,0.0084,3.0380682893484616,0.0,0.0
2689,0.0,0.007999999999999998,2.949518822982235,0.0,0.0
2690,0.0,0.007599999999999998,2.9066134114439612,0.0,0.0
2691,0.0,0.0056999999999999985,2.8999189500691944,0.0,0.0
2692,0.0,0.003900000000000001,2.9206109215911993,0.0,0.0
2693,0.005,0.0021,2.9303483199544957,0.0,0.0
2694,0.067,0.003900000000000001,3.0045959824746302,0.0,0.0
2695,0.198,0.0056999999999999985,3.152482720117194,0.0,0.0
2696,0.327,0.007599999999999998,3.28758912240793,0.0,0.0
2697,0.432,0.0096,3.3925704485122194,0.0,0.0
2698,0.512,0.012849999999999999,3.461036530754147,0.0,0.0
2699,0.577,0.01665,3.490248725844036,0.0,0.0
2700,0.548,0.013229999999999999,3.4512991323908513,0.0,0.0
2701,0.545,0.009900000000000003,3.4044379027674863,0.0,0.0
2702,0.389,0.008100000000000001,3.3597067290360942,0.0,0.0
2703,0.299,0.005899999999999999,3.368531246302832,0.0,0.0
2704,0.2,0.003700000000000001,3.57758101741485,0.0,0.0
2705,0.069,0.0014999999999999992,3.653045854730397,0.0,0.0
2706,0.013,0.0062000000000000015,3.65335014842925,0.0,0.0
2707,0.0,0.01152,3.6573059665143384,0.0,0.0
2708,0.0,0.02026,3.755288537545009,0.0,0.0
2709,0.0,0.013609999999999999,3.640569813077424,0.0,0.0
2710,0.0,0.0084,3.40778513345487,0.0,0.0
2711,0.0,0.0048,3.1826077963036425,0.0,0.0
2712,0.0,0.0025999999999999977,3.0602817293647315,0.0,0.0
2713,0.0,0.00040000000000000034,3.0076389194631603,0.0,0.0
2714,0.0,0.0,3.0015530454861,0.0,0.0
2715,0.0,0.0,3.0468928066151992,0.0,0.0
2716,0.0,0.0012999999999999989,3.1856507332921717,0.0,0.0
2717,0.006,0.0029000000000000002,3.4789898589864747,0.0,0.0
2718,0.079,0.0016000000000000014,3.9232586593118706,0.0,0.0
2719,0.236,0.00020000000000000017,4.283238105054983,0.0,0.0
2720,0.39,0.0,4.358702942370528,0.0,0.0
2721,0.439,0.0062000000000000015,4.354442830586588,0.0,0.0
2722,0.594,0.01665,4.365093110046442,0.0,0.0
2723,0.622,0.03148,4.328577866184081,0.0,0.0
2724,0.653,0.033960000000000004,4.37696056430171,0.0,0.0
2725,0.562,0.03644000000000001,4.376656270602856,0.0,0.0
2726,0.46,0.03892000000000001,4.37391762731318,0.0,0.0
2727,0.306,0.025009999999999998,4.395218186232891,0.0,0.0
2728,0.172,0.014939999999999995,4.457294100798905,0.0,0.0
2729,0.071,0.0073,4.348661250308381,0.0,0.0
2730,0.019,0.0079,4.28293381135613,0.0,0.0
2731,0.0,0.0085,4.222987952682086,0.0,0.0
2732,0.0,0.009100000000000002,4.170345142780516,0.0,0.0
2733,0.0,0.0084,3.8903949398357454,0.0,0.0
2734,0.0,0.007599999999999998,3.619877841555419,0.0,0.0
2735,0.0,0.0069,3.3530122676613274,0.0,0.0
2736,0.0,0.0070999999999999995,3.192953782064644,0.0,0.0
2737,0.0,0.0073,3.1196190006410687,0.0,0.0
2738,0.0,0.007400000000000002,3.093449742539709,0.0,0.0
2739,0.0,0.0077,3.1226619376295988,0.0,0.0
2740,0.0,0.007999999999999998,3.2425536549776846,0.0,0.0
2741,0.008,0.0083,3.544108710541019,0.0,0.0
2742,0.06,0.014939999999999995,3.9676855393444104,0.0,0.0
2743,0.175,0.022920000000000003,4.290236860128602,0.0,0.0
2744,0.284,0.03241000000000001,4.4073899341870115,0.0,0.0
2745,0.373,0.030859999999999985,4.409215696380129,0.0,0.0
2746,0.466,0.029309999999999992,4.368136047034974,0.0,0.0
2747,0.429,0.028239999999999994,4.284455279850395,0.0,0.0
2748,0.411,0.02767,4.236072581732766,0.0,0.0
2749,0.3,0.027099999999999992,4.188602764711696,0.0,0.0
2750,0.323,0.026719999999999994,4.167910793189692,0.0,0.0
2751,0.274,0.018359999999999998,4.205338918148612,0.0,0.0
2752,0.167,0.010189999999999996,4.262546133532978,0.0,0.0
2753,0.058,0.0058000000000000005,4.183734065530048,0.0,0.0
2754,0.025,0.0073,4.131699843026184,0.0,0.0
2755,0.0,0.008799999999999999,4.0979232424535,0.0,0.0
2756,0.0,0.010569999999999996,4.1618249192126315,0.0,0.0
2757,0.0,0.010189999999999996,3.9445592182315816,0.0,0.0
2758,0.0,0.0098,3.6752592947466662,0.0,0.0
2759,0.0,0.009500000000000001,3.415392475926195,0.0,0.0
2760,0.0,0.012280000000000003,3.237076368398331,0.0,0.0
2761,0.0,0.015319999999999995,3.1610029436850784,0.0,0.0
2762,0.0,0.018550000000000004,3.1433539091516036,0.0,0.0
2763,0.0,0.01551,3.1786519782185527,0.0,0.0
2764,0.0,0.012660000000000001,3.2988479892654916,0.0,0.0
2765,0.009,0.0098,3.5803196607045273,0.0,0.0
2766,0.057,0.012849999999999999,3.9956805596388874,0.0,0.0
2767,0.159,0.016079999999999997,4.288106804236629,0.0,0.0
2768,0.214,0.01931,4.362050173057913,0.0,0.0
2769,0.339,0.026339999999999995,4.3809163823868,0.0,0.0
2770,0.329,0.03613000000000001,4.363875935251031,0.0,0.0
2771,0.391,0.04728999999999999,4.289932566429749,0.0,0.0
2772,0.432,0.046359999999999985,4.269240594907744,0.0,0.0
2773,0.315,0.04511999999999998,4.238202637624737,0.0,0.0
2774,0.28,0.04388000000000001,4.206556092944024,0.0,0.0
2775,0.227,0.03551,4.199557337870404,0.0,0.0
2776,0.13,0.027859999999999996,4.2652847768226545,0.0,0.0
2777,0.036,0.022729999999999997,4.183125478132342,0.0,0.0
2778,0.021,0.028239999999999994,4.107660640816795,0.0,0.0
2779,0.0,0.03705999999999999,4.044671845154222,0.0,0.0
2780,0.0,0.046049999999999994,4.062929467085402,0.0,0.0
2781,0.0,0.04852999999999999,3.8721373179045653,0.0,0.0
2782,0.0,0.05131999999999999,3.65335014842925,0.0,0.0
2783,0.0,0.053799999999999994,3.382833050148923,0.0,0.0
2784,0.0,0.03675,3.203299767825647,0.0,0.0
2785,0.0,0.0233,3.1086644274823603,0.0,0.0
2786,0.0,0.012660000000000001,3.0633246663532616,0.0,0.0
2787,0.0,0.02216,3.0578473797739067,0.0,0.0
2788,0.0,0.03333999999999999,3.0946669173351213,0.0,0.0
2789,0.009,0.04852999999999999,3.1756090412300226,0.0,0.0
2790,0.042,0.050079999999999986,3.316497023798967,0.0,0.0
2791,0.153,0.05131999999999999,3.4266513427837566,0.0,0.0
2792,0.287,0.052559999999999996,3.5109406973660406,0.0,0.0
2793,0.406,0.03923,3.5815368354999393,0.0,0.0
2794,0.359,0.026909999999999996,3.577885311113703,0.0,0.0
2795,0.482,0.01874,3.565713563159583,0.0,0.0
2796,0.447,0.02615,3.5002904179061853,0.0,0.0
2797,0.335,0.03613000000000001,3.447343314305762,0.0,0.0
2798,0.333,0.04822,3.405046490165193,0.0,0.0
2799,0.252,0.050079999999999986,3.4385187970390243,0.0,0.0
2800,0.155,0.05194,3.6125747927829464,0.0,0.0
2801,0.064,0.053799999999999994,3.6789108191329025,0.0,0.0
2802,0.025,0.04419000000000001,3.6731292388546954,0.0,0.0
2803,0.0,0.034269999999999995,3.702037140245731,0.0,0.0
2804,0.0,0.026339999999999995,3.7872393759245746,0.0,0.0
2805,0.0,0.016459999999999995,3.6670433648776353,0.0,0.0
2806,0.0,0.008199999999999999,3.4558635378736464,0.0,0.0
2807,0.0,0.0029999999999999983,3.2544211092329527,0.0,0.0
2808,0.0,0.0008999999999999986,3.1025785535052997,0.0,0.0
2809,0.0,0.0,3.04293698853011,0.0,0.0
2810,0.0,0.0,3.022853604405811,0.0,0.0
2811,0.0,0.0,3.037155408251902,0.0,0.0
2812,0.0,0.0,3.134833685583719,0.0,0.0
2813,0.011,0.00040000000000000034,3.347230687383121,0.0,0.0
2814,0.059,0.0031000000000000008,3.682866637217992,0.0,0.0
2815,0.143,0.0056999999999999985,3.9676855393444104,0.0,0.0
2816,0.266,0.0084,4.1231796194583,0.0,0.0
2817,0.351,0.0070999999999999995,4.187385589916285,0.0,0.0
2818,0.319,0.0058000000000000005,4.207468974040583,0.0,0.0
2819,0.283,0.0046,4.177648191552987,0.0,0.0
2820,0.36,0.005200000000000001,4.12530967535027,0.0,0.0
2821,0.289,0.0058000000000000005,4.072058278050993,0.0,0.0
2822,0.267,0.006499999999999999,4.026414223223041,0.0,0.0
2823,0.253,0.0025,4.034021565694366,0.0,0.0
2824,0.178,0.0,4.135047073713566,0.0,0.0
2825,0.071,0.0,4.097010361356939,0.0,0.0
2826,0.022,0.0,4.026718516921894,0.0,0.0
2827,0.0,0.0,3.9625125464639095,0.0,0.0
2828,0.0,0.002200000000000002,3.97468429441803,0.0,0.0
2829,0.0,0.004500000000000002,3.8100614033385503,0.0,0.0
2830,0.0,0.006699999999999999,3.6107490305898287,0.0,0.0
2831,0.0,0.009,3.372791358086774,0.0,0.0
2832,0.0,0.0075,3.1743918664346107,0.0,0.0
2833,0.0,0.006000000000000001,3.078539351295912,0.0,0.0
2834,0.0,0.0046,3.0517615057968475,0.0,0.0
2835,0.0,0.01,3.0535872679899647,0.0,0.0
2836,0.0,0.020449999999999996,3.0593688482681722,0.0,0.0
2837,0.01,0.03209999999999999,3.1235748187261576,0.0,0.0
2838,0.064,0.0445,3.2903277656976075,0.0,0.0
2839,0.153,0.057210000000000004,3.468339579526619,0.0,0.0
2840,0.258,0.07549999999999998,3.63113670841298,0.0,0.0
2841,0.357,0.0975,3.7047757835354083,0.0,0.0
2842,0.372,0.12205999999999997,3.7032543150411437,0.0,0.0
2843,0.396,0.15154,3.671607770360431,0.0,0.0
2844,0.369,0.15154,3.6131833801806525,0.0,0.0
2845,0.291,0.15154,3.5714951434377897,0.0,0.0
2846,0.282,0.15154,3.507289172979805,0.0,0.0
2847,0.245,0.10449999999999998,3.513983634354571,0.0,0.0
2848,0.184,0.06849999999999999,3.634483939100363,0.0,0.0
2849,0.067,0.04264000000000001,3.7029500213422906,0.0,0.0
2850,0.027,0.045430000000000005,3.690473979689317,0.0,0.0
2851,0.0,0.04822,3.6658261900822233,0.0,0.0
2852,0.0,0.0507,3.7215119369723246,0.0,0.0
2853,0.0,0.05194,3.6475685681510424,0.0,0.0
2854,0.0,0.052869999999999986,3.4500819575954385,0.0,0.0
2855,0.0,0.053799999999999994,3.227947557432741,0.0,0.0
2856,0.0,0.052559999999999996,3.0575430860750545,0.0,0.0
2857,0.0,0.05163000000000001,2.97416661258933,0.0,0.0
2858,0.0,0.05039000000000001,2.9364341939315564,0.0,0.0
2859,0.0,0.062499999999999986,2.911786404324462,0.0,0.0
2860,0.0,0.0805,2.9233495648808767,0.0,0.0
2861,0.011,0.09849999999999998,2.8898772580070453,0.0,0.0
2862,0.046,0.11871,2.972036556697358,0.0,0.0
2863,0.173,0.1435,3.0840166378752665,0.0,0.0
2864,0.269,0.16829,3.178956271917406,0.0,0.0
2865,0.345,0.18947999999999998,3.226121795239622,0.0,0.0
2866,0.404,0.21443999999999996,3.2315990818189766,0.0,0.0
2867,0.429,0.24036000000000002,3.2462051793639213,0.0,0.0
2868,0.473,0.22691999999999996,3.2057341174164704,0.0,0.0
2869,0.478,0.21348,3.156742831901135,0.0,0.0
2870,0.335,0.20004000000000002,3.152178426418341,0.0,0.0
2871,0.305,0.12407,3.2571597525226292,0.0,0.0
2872,0.181,0.08000000000000002,3.482032795975005,0.0,0.0
2873,0.057,0.06849999999999999,3.611661911686388,0.0,0.0
2874,0.019,0.05814000000000001,3.626572302930185,0.0,0.0
2875,0.0,0.05101,3.6180520793623008,0.0,0.0
2876,0.0,0.04356999999999999,3.710253070114763,0.0,0.0
2877,0.0,0.03644000000000001,3.6192692541577127,0.0,0.0
2878,0.0,0.029309999999999992,3.3852673997397473,0.0,0.0
2879,0.0,0.024819999999999995,3.1981267749451456,0.0,0.0
2880,0.0,0.020449999999999996,3.068497659233763,0.0,0.0
2881,0.0,0.016079999999999997,3.0152462619344855,0.0,0.0
2882,0.0,0.011709999999999996,3.0097689753551315,0.0,0.0
2883,0.0,0.0085,3.016767730428751,0.0,0.0
2884,0.0,0.0062000000000000015,3.135137979282572,0.0,0.0
2885,0.011,0.003900000000000001,3.454646363078233,0.0,0.0
2886,0.081,0.0016000000000000014,3.918694253829075,0.0,0.0
2887,0.233,0.0,4.324622048098991,0.0,0.0
2888,0.331,0.006800000000000001,4.485593414792235,0.0,0.0
2889,0.52,0.009700000000000002,4.5208914838591845,0.0,0.0
2890,0.578,0.014939999999999995,4.518457134268361,0.0,0.0
2891,0.624,0.02064,4.484376239996823,0.0,0.0
2892,0.542,0.018359999999999998,4.509936910700477,0.0,0.0
2893,0.553,0.01627,4.507198267410798,0.0,0.0
2894,0.431,0.013989999999999999,4.480420421911734,0.0,0.0
2895,0.333,0.0079,4.459424156690876,0.0,0.0
2896,0.204,0.003599999999999999,4.516935665774095,0.0,0.0
2897,0.074,0.0,4.355660005381999,0.0,0.0
2898,0.022,0.0012000000000000012,4.250982972976564,0.0,0.0
2899,0.0,0.0031999999999999984,4.163042094008044,0.0,0.0
2900,0.0,0.005099999999999998,4.164563562502307,0.0,0.0
2901,0.0,0.004100000000000001,3.9290402395900776,0.0,0.0
2902,0.0,0.0031000000000000008,3.6661304837810755,0.0,0.0
2903,0.0,0.0021,3.4123495389376655,0.0,0.0
2904,0.0,0.0018000000000000017,3.2462051793639213,0.0,0.0
2905,0.0,0.0016000000000000014,3.1698274609518156,0.0,0.0
2906,0.0,0.0014000000000000013,3.132703629691748,0.0,0.0
2907,0.0,0.0031000000000000008,3.1448753776458687,0.0,0.0
2908,0.0,0.0049000000000000024,3.268114325681338,0.0,0.0
2909,0.017,0.006600000000000002,3.5711908497389366,0.0,0.0
2910,0.081,0.01152,4.021545524041393,0.0,0.0
2911,0.197,0.019499999999999997,4.397652535823715,0.0,0.0
2912,0.26,0.027479999999999997,4.547669329358248,0.0,0.0
2913,0.391,0.04388000000000001,4.585706041714875,0.0,0.0
2914,0.386,0.062,4.588748978703406,0.0,0.0
2915,0.428,0.08999999999999998,4.514501316183271,0.0,0.0
2916,0.36,0.0995,4.520587190160331,0.0,0.0
2917,0.434,0.10950000000000001,4.472813079440408,0.0,0.0
2918,0.367,0.12205999999999997,4.409519990078982,0.0,0.0
2919,0.218,0.10249999999999998,4.409519990078982,0.0,0.0
2920,0.156,0.08599999999999998,4.493809344661266,0.0,0.0
2921,0.061,0.06950000000000002,4.387610843761566,0.0,0.0
2922,0.024,0.0507,4.3087987757586355,0.0,0.0
2923,0.003,0.03551,4.226943770767175,0.0,0.0
2924,0.0,0.02368,4.212337673222231,0.0,0.0
2925,0.0,0.01475,3.9762057629122944,0.0,0.0
2926,0.0,0.0077,3.7175561188872357,0.0,0.0
2927,0.0,0.0029000000000000002,3.466209523634648,0.0,0.0
2928,0.0,0.004500000000000002,3.2988479892654916,0.0,0.0
2929,0.0,0.006099999999999999,3.2026911804279408,0.0,0.0
2930,0.0,0.0077,3.172870397940345,0.0,0.0
2931,0.0,0.005200000000000001,3.1938666631612036,0.0,0.0
2932,0.0,0.0027,3.297935108168933,0.0,0.0
2933,0.017,9.999999999999788e-05,3.5830583039942048,0.0,0.0
2934,0.066,0.005,4.054409243517518,0.0,0.0
2935,0.2,0.0098,4.456989807100053,0.0,0.0
2936,0.324,0.01874,4.628611453253149,0.0,0.0
2937,0.386,0.02216,4.670299689996012,0.0,0.0
2938,0.434,0.02557999999999999,4.663300934922393,0.0,0.0
2939,0.433,0.028999999999999998,4.562275426903195,0.0,0.0
2940,0.408,0.026909999999999996,4.541887749080042,0.0,0.0
2941,0.367,0.025009999999999998,4.476160310127792,0.0,0.0
2942,0.288,0.022920000000000003,4.416823038851454,0.0,0.0
2943,0.235,0.01551,4.396435361028303,0.0,0.0
2944,0.158,0.009,4.456076926003492,0.0,0.0
2945,0.084,0.005099999999999998,4.310015950554048,0.0,0.0
2946,0.028,0.0042,4.222683658983232,0.0,0.0
2947,0.004,0.003300000000000001,4.144175884679155,0.0,0.0
2948,0.0,0.0023,4.187994177313991,0.0,0.0
2949,0.0,0.0046,4.007548013894155,0.0,0.0
2950,0.0,0.0069,3.743725376988594,0.0,0.0
2951,0.0,0.009100000000000002,3.4680352858277654,0.0,0.0
2952,0.0,0.020069999999999994,3.2942835837826965,0.0,0.0
2953,0.0,0.03333999999999999,3.214862928382061,0.0,0.0
