timestep,Stored capacity,Storage discharge,Storage charge,Storage SOC
2019-01-09 18:00:00,5.1608163,-0.0,0.0,0.4868753415135579
2019-01-09 19:00:00,5.1608163,-0.0,0.0,0.4868753415135579
2019-01-09 20:00:00,5.1608163,-0.0,0.0,0.4868753415135579
2019-01-09 21:00:00,5.1608163,-0.0,0.0,0.4868753415135579
2019-01-09 22:00:00,5.1608163,-0.0,0.0,0.4868753415135579
2019-01-09 23:00:00,5.1608163,-0.0,0.0,0.4868753415135579
2019-01-10 00:00:00,5.1608163,-0.0,0.0,0.4868753415135579
2019-01-10 01:00:00,5.1608163,-0.0,0.0,0.4868753415135579
2019-01-10 02:00:00,5.1608163,-0.0,0.0,0.4868753415135579
2019-01-10 03:00:00,5.1608163,-0.0,0.0,0.4868753415135579
2019-01-10 04:00:00,5.1608163,-0.0,0.0,0.4868753415135579
2019-01-10 05:00:00,5.1608163,-0.0,0.0,0.4868753415135579
2019-01-10 06:00:00,5.1608163,-0.0,0.0,0.4868753415135579
2019-01-10 07:00:00,5.1608163,-0.0,0.0,0.4868753415135579
2019-01-10 08:00:00,5.1608163,-0.0,-8.8350578e-14,0.4868753415135579
2019-01-10 09:00:00,5.1608163,-0.0,0.0,0.4868753415135579
2019-01-10 10:00:00,5.1608163,-0.0,0.0,0.4868753415135579
2019-01-10 11:00:00,5.1608163,-0.0,0.0,0.4868753415135579
2019-01-10 12:00:00,5.1608163,-0.0,0.0,0.4868753415135579
2019-01-10 13:00:00,5.1608163,-0.0,-6.0961899e-12,0.4868753415135579
2019-01-10 14:00:00,5.1608163,-0.0,0.0,0.4868753415135579
2019-01-10 15:00:00,5.1608163,-0.0,0.0,0.4868753415135579
2019-01-10 16:00:00,5.1608163,-0.0,0.0,0.4868753415135579
2019-01-10 17:00:00,5.0161983,-0.1402794,0.0,0.47323196921623206
2019-01-10 18:00:00,5.0161983,-0.0,0.0,0.47323196921623206
2019-01-10 19:00:00,5.0161983,-0.0,0.0,0.47323196921623206
2019-01-10 20:00:00,5.0161983,-0.0,0.0,0.47323196921623206
2019-01-10 21:00:00,5.0161983,-0.0,0.0,0.47323196921623206
2019-01-10 22:00:00,5.0161983,-0.0,0.0,0.47323196921623206
2019-01-10 23:00:00,5.0161983,-0.0,0.0,0.47323196921623206
2019-01-11 00:00:00,5.0161983,-0.0,0.0,0.47323196921623206
2019-01-11 01:00:00,5.0161983,-0.0,0.0,0.47323196921623206
2019-01-11 02:00:00,5.0161983,-0.0,0.0,0.47323196921623206
2019-01-11 03:00:00,6.7865973,-0.0,1.8251536,0.6402527596559657
2019-01-11 04:00:00,6.7865973,-0.0,0.0,0.6402527596559657
2019-01-11 05:00:00,8.3843249,-0.0,1.6471418,0.7909835986698707
2019-01-11 06:00:00,8.3843249,-0.0,0.0,0.7909835986698707
2019-01-11 07:00:00,8.3843249,-0.0,0.0,0.7909835986698707
2019-01-11 08:00:00,8.3843249,-0.0,0.0,0.7909835986698707
2019-01-11 09:00:00,8.3843249,-0.0,0.0,0.7909835986698707
2019-01-11 10:00:00,8.3601696,-0.023430615,0.0,0.7887047692651384
2019-01-11 11:00:00,8.3601696,-0.0,0.0,0.7887047692651384
2019-01-11 12:00:00,8.3601696,-0.0,0.0,0.7887047692651384
2019-01-11 13:00:00,8.3601696,-0.0,0.0,0.7887047692651384
2019-01-11 14:00:00,8.3601696,-0.0,0.0,0.7887047692651384
2019-01-11 15:00:00,8.3601696,-0.0,0.0,0.7887047692651384
2019-01-11 16:00:00,8.3601696,-0.0,0.0,0.7887047692651384
2019-01-11 17:00:00,8.1402625,-0.21330988,0.0,0.7679585659147583
2019-01-11 18:00:00,8.103559,-0.035602363,0.0,0.7644959297621708
2019-01-11 19:00:00,8.103559,-0.0,0.0,0.7644959297621708
2019-01-11 20:00:00,8.103559,-0.0,0.0,0.7644959297621708
2019-01-11 21:00:00,8.103559,-0.0,0.0,0.7644959297621708
2019-01-11 22:00:00,8.103559,-0.0,0.0,0.7644959297621708
2019-01-11 23:00:00,8.103559,-0.0,0.0,0.7644959297621708
2019-01-12 00:00:00,8.103559,-0.0,0.0,0.7644959297621708
2019-01-12 01:00:00,8.103559,-0.0,0.0,0.7644959297621708
2019-01-12 02:00:00,8.103559,-0.0,0.0,0.7644959297621708
2019-01-12 03:00:00,8.103559,-0.0,0.0,0.7644959297621708
2019-01-12 04:00:00,8.103559,-0.0,0.0,0.7644959297621708
2019-01-12 05:00:00,8.103559,-0.0,0.0,0.7644959297621708
2019-01-12 06:00:00,8.103559,-0.0,0.0,0.7644959297621708
2019-01-12 07:00:00,8.103559,-0.0,0.0,0.7644959297621708
2019-01-12 08:00:00,8.103559,-0.0,0.0,0.7644959297621708
2019-01-12 09:00:00,8.103559,-0.0,0.0,0.7644959297621708
2019-01-12 10:00:00,8.103559,-0.0,0.0,0.7644959297621708
2019-01-12 11:00:00,8.103559,-0.0,0.0,0.7644959297621708
2019-01-12 12:00:00,8.103559,-0.0,0.0,0.7644959297621708
2019-01-12 13:00:00,8.103559,-0.0,0.0,0.7644959297621708
2019-01-12 14:00:00,8.103559,-0.0,0.0,0.7644959297621708
2019-01-12 15:00:00,8.103559,-0.0,0.0,0.7644959297621708
2019-01-12 16:00:00,8.103559,-0.0,0.0,0.7644959297621708
2019-01-12 17:00:00,7.9147087,-0.18318481,0.0,0.7466796485844358
2019-01-12 18:00:00,7.9071798,-0.0073030488,0.0,0.745969366422538
2019-01-12 19:00:00,7.9071798,-0.0,0.0,0.745969366422538
2019-01-12 20:00:00,7.9071798,-0.0,0.0,0.745969366422538
2019-01-12 21:00:00,7.9071798,-0.0,0.0,0.745969366422538
2019-01-12 22:00:00,7.9071798,-0.0,0.0,0.745969366422538
2019-01-12 23:00:00,7.9071798,-0.0,0.0,0.745969366422538
2019-01-13 00:00:00,7.9071798,-0.0,0.0,0.745969366422538
2019-01-13 01:00:00,7.9071798,-0.0,0.0,0.745969366422538
2019-01-13 02:00:00,7.9071798,-0.0,0.0,0.745969366422538
2019-01-13 03:00:00,7.9071798,-0.0,0.0,0.745969366422538
2019-01-13 04:00:00,7.9071798,-0.0,0.0,0.745969366422538
2019-01-13 05:00:00,7.9071798,-0.0,0.0,0.745969366422538
2019-01-13 06:00:00,7.9071798,-0.0,0.0,0.745969366422538
2019-01-13 07:00:00,7.9071798,-0.0,0.0,0.745969366422538
2019-01-13 08:00:00,7.9071798,-0.0,0.0,0.745969366422538
2019-01-13 09:00:00,7.8312632,-0.073639075,0.0,0.7388073365414225
2019-01-13 10:00:00,7.7076635,-0.11989172,0.0,0.7271468466789033
2019-01-13 11:00:00,7.648687,-0.057207215,0.0,0.7215829587376149
2019-01-13 12:00:00,7.648687,-0.0,0.0,0.7215829587376149
2019-01-13 13:00:00,7.648687,-0.0,0.0,0.7215829587376149
2019-01-13 14:00:00,7.648687,-0.0,0.0,0.7215829587376149
2019-01-13 15:00:00,7.648687,-0.0,0.0,0.7215829587376149
2019-01-13 16:00:00,7.648687,-0.0,0.0,0.7215829587376149
2019-01-13 17:00:00,7.4011739,-0.24008773,0.0,0.6982323843155842
2019-01-13 18:00:00,7.3732541,-0.027082139,0.0,0.6955984091128647
2019-01-13 19:00:00,7.3732541,-0.0,0.0,0.6955984091128647
2019-01-13 20:00:00,7.3732541,-0.0,0.0,0.6955984091128647
2019-01-13 21:00:00,7.3732541,-0.0,0.0,0.6955984091128647
2019-01-13 22:00:00,7.3732541,-0.0,0.0,0.6955984091128647
2019-01-13 23:00:00,7.3732541,-0.0,0.0,0.6955984091128647
2019-01-14 00:00:00,7.3732541,-0.0,0.0,0.6955984091128647
2019-01-14 01:00:00,7.3732541,-0.0,0.0,0.6955984091128647
2019-01-14 02:00:00,7.3732541,-0.0,0.0,0.6955984091128647
2019-01-14 03:00:00,7.3732541,-0.0,0.0,0.6955984091128647
2019-01-14 04:00:00,7.3732541,-0.0,0.0,0.6955984091128647
2019-01-14 05:00:00,7.3732541,-0.0,0.0,0.6955984091128647
2019-01-14 06:00:00,7.3732541,-0.0,0.0,0.6955984091128647
2019-01-14 07:00:00,7.3732541,-0.0,0.0,0.6955984091128647
2019-01-14 08:00:00,8.4095781,-0.0,1.0683752,0.793366004797039
2019-01-14 09:00:00,8.4095781,-0.0,0.0,0.793366004797039
2019-01-14 10:00:00,8.4095781,-0.0,0.0,0.793366004797039
2019-01-14 11:00:00,8.4095781,-0.0,0.0,0.793366004797039
2019-01-14 12:00:00,8.4095781,-0.0,0.0,0.793366004797039
2019-01-14 13:00:00,8.4095781,-0.0,-4.2113775e-12,0.793366004797039
2019-01-14 14:00:00,8.4095781,-0.0,-3.9168756e-12,0.793366004797039
2019-01-14 15:00:00,8.4095781,-0.0,0.0,0.793366004797039
2019-01-14 16:00:00,8.616069,-0.0,0.21287726,0.8128465136182776
2019-01-14 17:00:00,8.616069,-0.0,0.0,0.8128465136182776
2019-01-14 18:00:00,8.616069,-0.0,0.0,0.8128465136182776
2019-01-14 19:00:00,9.2058085,-0.0,0.60797881,0.868482987341734
2019-01-14 20:00:00,9.2058085,-0.0,0.0,0.868482987341734
2019-01-14 21:00:00,9.2058085,-0.0,0.0,0.868482987341734
2019-01-14 22:00:00,9.2058085,-0.0,0.0,0.868482987341734
2019-01-14 23:00:00,10.599872,-0.0,1.4371791,1.0
2019-01-15 00:00:00,6.8915673,-3.5970558,0.0,0.6501557094274346
2019-01-15 01:00:00,3.4119476,-3.3752311,0.0,0.32188573597869863
2019-01-15 02:00:00,3.4119476,-0.0,0.0,0.32188573597869863
2019-01-15 03:00:00,3.4119476,-0.0,0.0,0.32188573597869863
2019-01-15 04:00:00,5.3015932,-0.0,1.9480883,0.500156341510539
2019-01-15 05:00:00,5.9755239,-0.0,0.69477395,0.5637354771831207
2019-01-15 06:00:00,5.9755239,-0.0,0.0,0.5637354771831207
2019-01-15 07:00:00,5.9755239,-0.0,0.0,0.5637354771831207
2019-01-15 08:00:00,7.4262593,-0.0,1.4956035,0.700598960062914
2019-01-15 09:00:00,7.4262593,-0.0,0.0,0.700598960062914
2019-01-15 10:00:00,7.4262593,-0.0,0.0,0.700598960062914
2019-01-15 11:00:00,7.4262593,-0.0,0.0,0.700598960062914
2019-01-15 12:00:00,7.4262593,-0.0,0.0,0.700598960062914
2019-01-15 13:00:00,7.4262593,-0.0,0.0,0.700598960062914
2019-01-15 14:00:00,7.4262593,-0.0,0.0,0.700598960062914
2019-01-15 15:00:00,7.4262593,-0.0,0.0,0.700598960062914
2019-01-15 16:00:00,7.4262593,-0.0,0.0,0.700598960062914
2019-01-15 17:00:00,7.4262593,-0.0,0.0,0.700598960062914
2019-01-15 18:00:00,7.4262593,-0.0,0.0,0.700598960062914
2019-01-15 19:00:00,7.4262593,-0.0,0.0,0.700598960062914
2019-01-15 20:00:00,7.4262593,-0.0,0.0,0.700598960062914
2019-01-15 21:00:00,7.4262593,-0.0,0.0,0.700598960062914
2019-01-15 22:00:00,7.4262593,-0.0,0.0,0.700598960062914
