,per_unit_pv_generation,per_unit_wind_generation,residential_demand,commercial_demand,commercial_dummy,industrial_demand,temperature,wind_speed,GHI
6483,0.0,0.04958415841584157,1375.220291249758,0.0,0.0,0.0,8.95,4.68,8.95
6484,0.0,0.0498910891089109,1423.1675450843281,0.0,0.0,0.0,9.06,4.69,9.06
6485,0.0,0.0498910891089109,1576.8313855406732,0.0,0.0,0.0,9.17,4.69,9.17
6486,0.0,0.04068316831683167,1813.078231927719,0.0,0.0,0.0,9.38,4.39,9.38
6487,0.0,0.031168316831683168,1949.5534342169537,0.0,0.0,0.0,9.59,4.08,9.59
6488,0.023,0.02457425742574257,2009.5198109804048,0.0,0.0,0.0,9.79,3.78,9.79
6489,0.075,0.021564356435643566,2006.2888639565122,0.0,0.0,0.0,10.0,3.62,10.0
6490,0.15,0.018554455445544554,1994.5282167895423,0.0,0.0,0.0,10.21,3.46,10.21
6491,0.155,0.01554455445544554,1954.2059979313592,0.0,0.0,0.0,10.42,3.3,10.42
6492,0.16,0.013663366336633667,1937.1465976452048,0.0,0.0,0.0,10.19,3.2,10.19
6493,0.197,0.011970297029702967,1923.447382263899,0.0,0.0,0.0,9.96,3.11,9.96
6494,0.211,0.010277227722772278,1938.438976454762,0.0,0.0,0.0,9.73,3.02,9.73
6495,0.18,0.01102970297029703,1964.9327420506834,0.0,0.0,0.0,9.85,3.06,9.85
6496,0.135,0.01159405940594059,1996.466785003878,0.0,0.0,0.0,9.98,3.09,9.98
6497,0.084,0.012346534653465345,1964.8035041697274,0.0,0.0,0.0,10.1,3.13,10.1
6498,0.015,0.01385148514851485,1990.909556122782,0.0,0.0,0.0,10.14,3.21,10.14
6499,0.0,0.01554455445544554,1969.9730194079566,0.0,0.0,0.0,10.19,3.3,10.19
6500,0.0,0.017049504950495044,1853.400450785902,0.0,0.0,0.0,10.23,3.38,10.23
6501,0.0,0.015732673267326733,1718.0883894252688,0.0,0.0,0.0,10.21,3.31,10.21
6502,0.0,0.014603960396039603,1605.392957231886,0.0,0.0,0.0,10.18,3.25,10.18
6503,0.0,0.013475247524752473,1502.0026524673142,0.0,0.0,0.0,10.16,3.19,10.16
6504,0.0,0.015732673267326733,1433.6358134417412,0.0,0.0,0.0,9.97,3.31,9.97
6505,0.0,0.017990099009900992,1396.8030173693628,0.0,0.0,0.0,9.78,3.43,9.78
6506,0.0,0.02005940594059406,1377.8050488688727,0.0,0.0,0.0,9.59,3.54,9.59
6507,0.0,0.01893069306930693,1380.9067580118094,0.0,0.0,0.0,9.64,3.48,9.64
6508,0.0,0.017801980198019797,1435.057430132254,0.0,0.0,0.0,9.69,3.42,9.69
6509,0.0,0.016485148514851486,1578.7699537550088,0.0,0.0,0.0,9.73,3.35,9.73
6510,0.0,0.009801980198019804,1806.616337879933,0.0,0.0,0.0,9.81,2.99,9.81
6511,0.0,0.006237623762376237,1930.5554657164637,0.0,0.0,0.0,9.88,2.63,9.88
6512,0.01,0.0027722772277227704,1974.4963452414065,0.0,0.0,0.0,9.95,2.28,9.95
6513,0.072,0.006831683168316832,1968.4221648364874,0.0,0.0,0.0,10.01,2.69,10.01
6514,0.163,0.01159405940594059,1966.8713102650192,0.0,0.0,0.0,10.08,3.09,10.08
6515,0.239,0.019306930693069303,1940.8944961929203,0.0,0.0,0.0,10.14,3.5,10.14
6516,0.336,0.020435643564356433,1914.7884442398665,0.0,0.0,0.0,10.09,3.56,10.09
6517,0.307,0.02137623762376237,1885.5806831438751,0.0,0.0,0.0,10.04,3.61,10.04
6518,0.317,0.0225049504950495,1877.8264102865319,0.0,0.0,0.0,9.99,3.67,9.99
6519,0.212,0.028524752475247526,1919.8287215971393,0.0,0.0,0.0,9.96,3.99,9.96
6520,0.187,0.03822772277227721,1977.4688165033879,0.0,0.0,0.0,9.92,4.31,9.92
6521,0.085,0.04804950495049504,1947.2271523597506,0.0,0.0,0.0,9.89,4.63,9.89
6522,0.019,0.05449504950495049,1956.532279788562,0.0,0.0,0.0,9.85,4.84,9.85
6523,0.0,0.061386138613861385,1916.9854882161135,0.0,0.0,0.0,9.81,5.04,9.81
6524,0.0,0.0712871287128713,1803.514628736996,0.0,0.0,0.0,9.77,5.24,9.77
6525,0.0,0.06633663366336631,1694.8255708532404,0.0,0.0,0.0,9.74,5.14,9.74
6526,0.0,0.06188118811881187,1598.6725874221886,0.0,0.0,0.0,9.71,5.05,9.71
6527,0.0,0.057871287128712874,1490.3712431812996,0.0,0.0,0.0,9.68,4.95,9.68
6528,0.0,0.06584158415841583,1410.1145191078012,0.0,0.0,0.0,9.73,5.13,9.73
6529,0.0,0.07425742574257424,1367.8537320352825,0.0,0.0,0.0,9.79,5.3,9.79
6530,0.0,0.08316831683168319,1351.9574726777296,0.0,0.0,0.0,9.84,5.48,9.84
6531,0.0,0.08316831683168319,1342.9108210108295,0.0,0.0,0.0,9.9,5.48,9.9
6532,0.0,0.08316831683168319,1359.1947940112495,0.0,0.0,0.0,9.96,5.48,9.96
6533,0.0,0.08316831683168319,1410.8899463935354,0.0,0.0,0.0,10.01,5.48,10.01
6534,0.0,0.08316831683168319,1502.7780797530484,0.0,0.0,0.0,10.2,5.48,10.2
6535,0.0,0.08316831683168319,1613.1472300892287,0.0,0.0,0.0,10.39,5.48,10.39
6536,0.049,0.08316831683168319,1709.1709756393245,0.0,0.0,0.0,10.57,5.48,10.57
6537,0.176,0.06930693069306931,1750.6563354261089,0.0,0.0,0.0,10.77,5.2,10.77
6538,0.282,0.056950495049504946,1765.518691736016,0.0,0.0,0.0,10.96,4.92,10.96
6539,0.341,0.04866336633663368,1750.7855733070646,0.0,0.0,0.0,11.16,4.65,11.16
6540,0.28,0.027207920792079204,1730.8829396398849,0.0,0.0,0.0,11.02,3.92,11.02
6541,0.297,0.013663366336633667,1704.9061255677861,0.0,0.0,0.0,10.88,3.2,10.88
6542,0.31,0.004653465346534655,1680.0924524242887,0.0,0.0,0.0,10.74,2.47,10.74
6543,0.238,0.0005940594059405947,1671.8212280431228,0.0,0.0,0.0,10.81,2.06,10.81
6544,0.208,0.0,1698.5734694009561,0.0,0.0,0.0,11.34,1.02,11.34
